['6.19969366986236E+17', 'neutral', 'Order Go Set a Watchman in store or through our website before Tuesday and get it half price! #GSAW @GSAWatchmanBook https://t.co/KET6EGD1an', '']
['6.19999109991285E+17', 'neutral', 'Tune-in for the 2015 MISS USA Pageant on ReelzChannel on Sunday, July 12 at 8p ET/5p PT. Contestants from all 50... http://t.co/M3kJowOvQ1', '']
['6.20015649151021E+17', 'neutral', "Trump said June 30th that he'd be at Miss USA pageant in Baton Rouge. Organizers say he's not coming. No word yet from his camp on his plans", '']
['6.20023409901044E+17', 'neutral', "Did you know that @ReelzChannel is airing Miss USA tomorrow? Here's why: http://t.co/Dj3a2snztd", '']
['6.20031929182622E+17', 'neutral', 'Miss USA tomorrow is either going to be the most watched show in 20 years or the least watched show in 20 years.', '']
['6.20035146083881E+17', 'neutral', 'George Osborne is the Master of all he surveys...except the economy                                http://t.co/y6GkTxi2dL', '']
['6.20045069605691E+17', 'neutral', "Donald Trump: 'I will not be able to attend the Miss USA pageant tomorrow night because I am https://t.co/HY5h78L0IB #breaking-news", '']
['6.20060010396041E+17', 'neutral', 'Will not be at the Miss USA pageant tomorrow. Campaigning in New Mexico. Or as I like to call it "Legal Mexico"', '']
['6.20068767930802E+17', 'neutral', '@HOTTESTAR1 Bom may not be the best main vocalist but she does not have the worst voice in Kpop. Ppl need to stop over exaggerating', '']
['6.20084129640546E+17', 'neutral', "Given that Watchman repeats passages whole, it seems Lee didn't want to publish a 2nd book so much as she wanted to correct Mockingbird.", '']
['6.20131126888133E+17', 'neutral', 'Was chatting up ref librarian at local public library a few days ago about Watchman. Ended up on hold list for novel. Read 1st chapter..5/S', '']
['6.20133289668407E+17', 'neutral', '[Paul] Paul McCartney &amp; Wings - Hot as Sun Concert for the People of Kampuchea http://t.co/5vBVyQiXXt', '']
['6.20192443204547E+17', 'neutral', "@mcuban Sir, if ur n Chicago, c Sir Paul McCartney, July 31. Met him in NY other day. He'll be xcellent. M sure he'd confirm I'd get ratings", '']
['6.20329365948223E+17', 'neutral', 'Trump should let whoever comes in 11th place in the polls be a guest judge at Miss USA, to make up for it.', '']
['6.20335227890631E+17', 'neutral', "Trump to skip Miss USA pageant: Donald Trump won't be at the Miss USA Pageant taking place in Baton Rouge, Louisiana, on Sunday night...", '']
['6.20360837497229E+17', 'neutral', "Don't forget to tune in as Miss Iowa USA will represent the Hawkeye State during Sunday's Miss USA pageant: http://t.co/abM9iaS3B3", '']
['6.20380830989337E+17', 'neutral', 'Tune in to the 2015 MISS USA Pageant July 12 8p ET/5p PT in Baton Rouge LIVE on ReelzChannel', '']
['6.20386720152973E+17', 'neutral', 'Watching the Miss USA pageant...you can bet on me hitting the gym and ulta tomorrow lol', '']
['6.20416711003623E+17', 'neutral', 'Thank you Miss USA! You stole my words "Beauty is in the inside and outside". You may be drop dead gorgeous but... http://t.co/rlUNVXm4Dq', '']
['6.20427294075585E+17', 'neutral', 'Miss USA or prom queen the world may never know', '']
['6.20429925498114E+17', 'neutral', 'May I have the names of the singers on Miss USA?', '']
['6.20432784390267E+17', 'neutral', '#MissUSA I wonder if someone from 1st Take is going to invite miss USA to the show', '']
['6.2043623342506E+17', 'neutral', 'Re-watching the Miss USA pageant and Miss Rhode Island may have just made me cry', '']
